status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status,issue_number,num_components,component_java,num_affected_versions,num_labels,created_weekday,created_month,duration
Closed,Minor,2011-08-12 20:22:32.537000+00:00,Improvement,dona,2011-05-20 13:54:42.251000+00:00,2011-05-30 09:01:40.328000+00:00,0,AVRO,dona,4,AVRO-826,256.0,48,0,Fixed,919.884742227,826,1,0,0,0,4,5,9 days 19:06:58.077000
Closed,Blocker,2011-08-12 20:22:30.559000+00:00,Bug,ramanasv,2011-05-19 16:46:54.760000+00:00,2011-07-01 20:03:41.282000+00:00,0,AVRO,thiru_mg,6,AVRO-825,5006.0,83,0,Fixed,919.884764752,825,1,0,1,0,3,5,43 days 03:16:46.522000
Closed,Trivial,2011-11-01 18:35:58.700000+00:00,Bug,david206,2011-05-18 08:52:45.807000+00:00,2011-06-29 21:48:21.056000+00:00,0,AVRO,jghoman,2,AVRO-824,116.0,48,2,Fixed,838.95874473,824,1,1,0,1,2,5,42 days 12:55:35.249000
Closed,Major,2011-08-12 20:23:46.254000+00:00,Bug,patrickangeles,2011-05-17 00:57:27.836000+00:00,2011-05-17 12:27:47.655000+00:00,0,AVRO,,5,AVRO-822,245.0,26,0,Invalid,919.883888922,822,2,1,1,0,1,5,0 days 11:30:19.819000
Closed,Major,2011-11-15 17:30:29.654000+00:00,New Feature,awick,2011-05-16 19:15:54.413000+00:00,2011-11-01 19:33:52.091000+00:00,0,AVRO,abawany,8,AVRO-821,43.0,20,2,Fixed,825.004219919,821,1,0,1,0,0,5,169 days 00:17:57.678000
Closed,Critical,2011-08-12 20:22:31.119000+00:00,Bug,scott_carey,2011-05-13 20:31:57.980000+00:00,2011-05-19 15:53:10.492000+00:00,0,AVRO,scott_carey,10,AVRO-820,365.0,109,0,Fixed,919.884758231,820,1,1,3,0,4,5,5 days 19:21:12.512000
Closed,Major,2011-08-12 20:22:32.406000+00:00,Bug,dcreager,2011-05-12 14:23:25.890000+00:00,2011-05-12 15:16:07.984000+00:00,0,AVRO,dcreager,2,AVRO-819,302.0,56,0,Fixed,919.884743765,819,1,0,1,0,3,5,0 days 00:52:42.094000
Closed,Major,2011-08-12 20:22:31.745000+00:00,Bug,dcreager,2011-05-12 13:46:43.998000+00:00,2011-05-12 15:16:32.534000+00:00,0,AVRO,dcreager,3,AVRO-818,689.0,42,0,Fixed,919.884751405,818,1,0,1,0,3,5,0 days 01:29:48.536000
Closed,Minor,2011-08-12 20:22:33.944000+00:00,Bug,sgargan,2011-05-03 21:10:44.267000+00:00,2011-05-03 21:25:23.013000+00:00,0,AVRO,sgargan,4,AVRO-815,400.0,51,0,Fixed,919.88472597,815,1,1,1,2,1,5,0 days 00:14:38.746000
Closed,Major,2011-12-13 19:06:54.081000+00:00,Bug,stuhood,2011-04-29 23:05:40.911000+00:00,2011-05-04 18:16:37.899000+00:00,0,AVRO,,4,AVRO-814,277.0,59,0,Later,1017.92913258,814,1,1,0,0,4,4,4 days 19:10:56.988000
Closed,Minor,2011-05-06 19:13:59.958000+00:00,Improvement,h2o,2011-04-27 09:16:16.917000+00:00,2011-04-29 22:09:52.264000+00:00,0,AVRO,h2o,11,AVRO-812,209.0,40,0,Fixed,1017.93234144,812,1,1,1,0,2,4,2 days 12:53:35.347000
Closed,Minor,2011-05-06 19:18:37.362000+00:00,Task,alambert,2011-04-26 22:49:37.488000+00:00,2011-05-03 19:33:26.637000+00:00,0,AVRO,cutting,2,AVRO-811,192.0,37,0,Fixed,1017.92913085,811,1,0,1,0,1,4,6 days 20:43:49.149000
Closed,Minor,2011-08-12 20:22:33.364000+00:00,Improvement,ewhauser,2011-04-23 04:10:37.815000+00:00,2011-07-01 20:12:47.675000+00:00,0,AVRO,ewhauser,6,AVRO-810,123.0,34,1,Fixed,919.884732518,810,1,0,0,0,5,4,69 days 16:02:09.860000
Closed,Major,2011-08-12 20:22:34.191000+00:00,Bug,decster,2011-04-22 07:38:32.802000+00:00,2011-05-18 09:30:46.440000+00:00,0,AVRO,cutting,2,AVRO-809,239.0,66,0,Fixed,919.884722994,809,1,1,1,0,4,4,26 days 01:52:13.638000
Closed,Major,2011-05-06 19:14:02.346000+00:00,New Feature,tomwhite,2011-04-21 00:27:28.785000+00:00,2011-04-26 16:34:51.604000+00:00,0,AVRO,tomwhite,4,AVRO-808,212.0,61,0,Fixed,1017.93231381,808,1,1,0,0,3,4,5 days 16:07:22.819000
Closed,Major,2011-05-06 19:13:59.555000+00:00,New Feature,dona,2011-04-20 20:18:09.378000+00:00,2011-04-20 21:55:25.757000+00:00,0,AVRO,dona,3,AVRO-807,383.0,62,0,Fixed,1017.93234571,807,1,0,0,0,2,4,0 days 01:37:16.379000
Closed,Major,2013-05-02 02:30:56.762000+00:00,New Feature,cutting,2011-04-19 23:24:21.991000+00:00,2012-09-11 21:41:11.698000+00:00,6,AVRO,cutting,40,AVRO-806,143.0,30,33,Fixed,509.847463821,806,2,1,0,0,1,4,510 days 22:16:49.707000
Closed,Major,2011-11-01 18:36:00.834000+00:00,New Feature,cutting,2011-04-19 23:09:40.245000+00:00,2011-09-12 20:24:25.647000+00:00,0,AVRO,cutting,6,AVRO-805,267.0,53,5,Fixed,838.958720154,805,1,1,0,0,1,4,145 days 21:14:45.402000
Closed,Major,2011-11-01 18:36:05.374000+00:00,New Feature,cutting,2011-04-19 23:02:50.368000+00:00,2011-10-04 21:54:56.916000+00:00,0,AVRO,cutting,19,AVRO-804,252.0,49,7,Fixed,838.958667759,804,1,1,0,0,1,4,167 days 22:52:06.548000
Closed,Major,2013-06-19 21:56:24.858000+00:00,Improvement,spullara,2011-04-13 19:54:53.687000+00:00,2011-10-11 23:27:12.614000+00:00,2,AVRO,jadler,17,AVRO-803,583.0,66,8,Fixed,838.958707958,803,1,1,1,0,2,4,181 days 03:32:18.927000
Closed,Major,2011-05-06 19:14:02.920000+00:00,Improvement,cutting,2011-04-12 22:09:13.584000+00:00,2011-04-19 20:44:58.393000+00:00,0,AVRO,cutting,3,AVRO-802,165.0,65,1,Fixed,1017.93230729,802,1,1,0,0,1,4,6 days 22:35:44.809000
Closed,Major,2011-05-06 19:14:02.475000+00:00,Bug,nrc,2011-04-08 08:06:59.497000+00:00,2011-04-20 23:12:59.864000+00:00,0,AVRO,cutting,4,AVRO-801,127.0,28,0,Fixed,1017.93231232,801,1,1,2,0,4,4,12 days 15:06:00.367000
Closed,Major,2011-05-06 19:14:02.795000+00:00,Improvement,cutting,2011-04-06 23:07:26.824000+00:00,2011-04-19 20:48:40.623000+00:00,0,AVRO,cutting,2,AVRO-799,47.0,39,0,Fixed,1017.93230873,799,1,1,0,0,2,4,12 days 21:41:13.799000
Closed,Major,2011-05-06 19:14:01.460000+00:00,Improvement,cutting,2011-04-06 22:09:06.709000+00:00,2011-04-19 20:52:14.392000+00:00,0,AVRO,cutting,6,AVRO-798,360.0,29,0,Fixed,1017.93232403,798,2,1,0,0,2,4,12 days 22:43:07.683000
Closed,Minor,2011-08-12 20:23:45.944000+00:00,Bug,dkaminsky,2011-04-05 20:58:24.828000+00:00,2011-07-14 14:14:25.351000+00:00,0,AVRO,,4,AVRO-796,116.0,37,0,Not A Problem,919.883892656,796,1,1,1,0,1,4,99 days 17:16:00.523000
Closed,Major,2011-05-06 19:14:03.464000+00:00,Improvement,thiru_mg,2011-04-04 18:26:28.706000+00:00,2011-04-05 16:54:26.223000+00:00,0,AVRO,thiru_mg,3,AVRO-795,309.0,59,0,Fixed,1017.93230099,795,1,0,1,0,0,4,0 days 22:27:57.517000
Closed,Minor,2011-05-06 19:14:02.187000+00:00,Improvement,thiru_mg,2011-04-04 18:06:23.360000+00:00,2011-04-05 16:42:39.723000+00:00,0,AVRO,thiru_mg,3,AVRO-794,95.0,40,0,Fixed,1017.93231577,794,1,0,1,0,0,4,0 days 22:36:16.363000
Closed,Critical,2011-05-06 19:14:02.636000+00:00,Bug,ygnhzeus,2011-03-31 02:42:14.964000+00:00,2011-04-29 19:05:22.696000+00:00,0,AVRO,thiru_mg,3,AVRO-793,4511.0,83,1,Fixed,1017.93231058,793,1,1,1,4,3,3,29 days 16:23:07.732000
Closed,Blocker,2011-08-12 20:23:46.083000+00:00,Bug,eychih,2011-03-30 21:53:14.293000+00:00,2011-06-30 19:28:41.814000+00:00,0,AVRO,,32,AVRO-792,5722.0,68,1,Cannot Reproduce,919.883891054,792,1,1,2,0,2,3,91 days 21:35:27.521000
Closed,Major,2011-05-06 19:14:01.119000+00:00,Wish,xiaoluye,2011-03-30 15:59:28.925000+00:00,2011-04-29 19:37:15.085000+00:00,1,AVRO,scott_carey,11,AVRO-791,440.0,102,0,Fixed,1017.93232802,791,1,1,1,0,2,3,30 days 03:37:46.160000
Closed,Major,2011-05-06 19:13:59.755000+00:00,Bug,scott_carey,2011-03-29 22:22:18.801000+00:00,2011-04-18 23:13:11.619000+00:00,0,AVRO,scott_carey,3,AVRO-790,657.0,92,0,Fixed,1017.93234305,790,1,1,0,0,1,3,20 days 00:50:52.818000
Closed,Major,2011-05-06 19:14:03.592000+00:00,Improvement,thiru_mg,2011-03-28 18:07:15.916000+00:00,2011-03-30 07:42:57.338000+00:00,0,AVRO,thiru_mg,5,AVRO-789,51.0,23,0,Fixed,1017.93229952,789,1,0,0,0,0,3,1 days 13:35:41.422000
Closed,Major,2011-05-06 19:14:03.315000+00:00,New Feature,cutting,2011-03-24 16:08:56.804000+00:00,2011-04-06 18:00:44.037000+00:00,1,AVRO,cutting,9,AVRO-788,142.0,22,4,Fixed,1017.93230273,788,2,1,0,0,3,3,13 days 01:51:47.233000
Closed,Major,2011-05-06 19:14:01.286000+00:00,Improvement,mlartz,2011-03-22 20:59:40.820000+00:00,2011-03-30 23:11:32.125000+00:00,0,AVRO,mlartz,3,AVRO-787,213.0,49,0,Fixed,1017.93232606,787,1,0,1,1,1,3,8 days 02:11:51.305000
Closed,Minor,2011-05-06 19:14:00.138000+00:00,Bug,stuhood,2011-03-22 19:43:28.037000+00:00,2011-03-29 20:36:41.767000+00:00,0,AVRO,cutting,3,AVRO-786,408.0,57,0,Fixed,1017.93233937,786,1,1,0,0,1,3,7 days 00:53:13.730000
Closed,Minor,2011-05-06 19:14:01.910000+00:00,Improvement,smartnut007,2011-03-21 19:21:51.419000+00:00,2011-03-29 20:41:58.912000+00:00,0,AVRO,cutting,3,AVRO-785,3731.0,43,1,Fixed,1017.93231899,785,1,1,1,3,0,3,8 days 01:20:07.493000
Closed,Major,2012-03-06 01:05:18.760000+00:00,Improvement,esammer,2011-03-20 04:40:18.576000+00:00,2011-10-05 20:08:44.237000+00:00,1,AVRO,,17,AVRO-784,71.0,42,3,Duplicate,863.884197246,784,1,1,1,1,6,3,199 days 15:28:25.661000
Closed,Major,2011-05-06 19:14:01.759000+00:00,Improvement,thiru_mg,2011-03-19 19:14:52.057000+00:00,2011-03-27 12:22:52.125000+00:00,0,AVRO,thiru_mg,5,AVRO-783,133.0,29,0,Fixed,1017.93232074,783,1,0,0,0,5,3,7 days 17:08:00.068000
Closed,Major,2011-05-06 19:14:00.381000+00:00,Improvement,thiru_mg,2011-03-13 18:35:02.852000+00:00,2011-03-19 18:16:43.486000+00:00,1,AVRO,thiru_mg,5,AVRO-781,114.0,27,0,Fixed,1017.9323365,781,1,0,1,0,6,3,5 days 23:41:40.634000
Closed,Major,2011-05-06 19:14:00.737000+00:00,Bug,eychih,2011-03-11 00:41:51.892000+00:00,2011-03-30 23:37:32.572000+00:00,0,AVRO,cutting,6,AVRO-780,2407.0,36,0,Fixed,1017.93233231,780,1,1,1,0,4,3,19 days 22:55:40.680000
Closed,Minor,2011-03-12 00:36:42.128000+00:00,Test,milindb,2011-03-09 20:28:04.099000+00:00,2011-03-09 21:43:01.102000+00:00,0,AVRO,milindb,5,AVRO-779,298.0,65,0,Won't Fix,1073.70824242,779,1,1,1,0,2,3,0 days 01:14:57.003000
Closed,Minor,2011-08-12 20:22:33.521000+00:00,Bug,sgargan,2011-03-09 06:56:44.454000+00:00,2011-06-30 20:07:45.450000+00:00,2,AVRO,sgargan,2,AVRO-776,185.0,42,0,Fixed,919.884730916,776,1,1,1,1,2,3,113 days 13:11:00.996000
Closed,Major,2011-03-12 00:32:55.626000+00:00,Bug,thiru_mg,2011-03-05 02:57:34.772000+00:00,2011-03-08 00:57:24.379000+00:00,0,AVRO,cutting,5,AVRO-775,464.0,34,0,Fixed,1073.71086396,775,1,1,1,0,5,3,2 days 21:59:49.607000
Closed,Minor,2011-03-12 00:32:49.521000+00:00,Improvement,lars_francke,2011-02-22 22:30:18.282000+00:00,2011-02-24 22:34:04.571000+00:00,0,AVRO,lars_francke,6,AVRO-774,414.0,51,1,Fixed,1073.71093462,774,2,1,1,0,1,2,2 days 00:03:46.289000
Closed,Trivial,2011-03-12 00:32:43.696000+00:00,Improvement,jendap,2011-02-22 17:15:23.022000+00:00,2011-02-24 22:26:17.469000+00:00,0,AVRO,jendap,2,AVRO-773,69.0,37,1,Fixed,1073.71100204,773,1,1,0,0,1,2,2 days 05:10:54.447000
Closed,Blocker,2011-03-12 00:32:53.388000+00:00,Bug,brucem,2011-02-21 17:08:01.187000+00:00,2011-02-24 17:58:58.660000+00:00,0,AVRO,brucem,5,AVRO-772,162.0,29,1,Fixed,1073.71088988,772,1,1,1,0,0,2,3 days 00:50:57.473000
Closed,Major,2011-12-13 19:06:55.137000+00:00,Improvement,scott_carey,2011-02-20 10:36:27.844000+00:00,2011-02-21 21:21:29.427000+00:00,0,AVRO,scott_carey,6,AVRO-771,1969.0,36,0,Fixed,1073.71087884,771,1,1,0,0,6,2,1 days 10:45:01.583000
Closed,Blocker,2011-03-12 00:32:52.083000+00:00,Improvement,scott_carey,2011-02-17 03:53:35.034000+00:00,2011-02-25 23:46:04.192000+00:00,0,AVRO,scott_carey,9,AVRO-769,2153.0,73,1,Fixed,1073.71090499,769,1,1,0,0,3,2,8 days 19:52:29.158000
Closed,Major,2011-03-12 00:36:41.697000+00:00,Improvement,ekohlwey,2011-02-15 15:05:46.727000+00:00,2011-02-15 16:31:16.634000+00:00,0,AVRO,,1,AVRO-768,330.0,47,0,Duplicate,1073.70824741,768,1,0,2,0,1,2,0 days 01:25:29.907000
Closed,Minor,2011-12-13 19:06:44.485000+00:00,Improvement,scott_carey,2011-02-14 01:28:29.263000+00:00,2011-02-14 19:11:30.536000+00:00,0,AVRO,scott_carey,3,AVRO-765,174.0,55,0,Fixed,1073.71100752,765,1,1,0,0,0,2,0 days 17:43:01.273000
Closed,Critical,2011-03-12 00:32:49.055000+00:00,Bug,qwertymaniac,2011-02-13 15:37:29.146000+00:00,2011-02-16 01:25:31.721000+00:00,0,AVRO,qwertymaniac,6,AVRO-764,3761.0,62,1,Fixed,1073.71094003,764,1,1,1,1,6,2,2 days 09:48:02.575000
Closed,Major,2011-05-06 19:14:00.961000+00:00,Improvement,scott_carey,2011-02-09 22:08:57.201000+00:00,2011-04-20 19:55:53.703000+00:00,0,AVRO,mpierce,9,AVRO-763,407.0,103,2,Fixed,1017.93232986,763,1,1,1,0,2,2,69 days 21:46:56.502000
Closed,Blocker,2011-03-12 00:32:55.480000+00:00,New Feature,dcreager,2011-02-09 20:44:33.078000+00:00,2011-02-25 21:15:58.106000+00:00,0,AVRO,dcreager,9,AVRO-762,1574.0,24,1,Fixed,1073.71086567,762,1,0,0,0,2,2,16 days 00:31:25.028000
Closed,Major,2011-03-12 00:32:50.472000+00:00,Bug,rahrens,2011-02-09 20:28:33.432000+00:00,2011-03-08 01:02:53.349000+00:00,0,AVRO,cutting,5,AVRO-761,363.0,75,1,Fixed,1073.71092364,761,1,1,1,0,2,2,26 days 04:34:19.917000
Closed,Major,2011-03-12 00:32:48.603000+00:00,Bug,xiaoluye,2011-02-08 15:25:07.590000+00:00,2011-02-15 21:50:45.700000+00:00,0,AVRO,xiaoluye,8,AVRO-759,1013.0,86,1,Fixed,1073.71094528,759,1,1,1,0,1,2,7 days 06:25:38.110000
Closed,Minor,2011-07-06 00:56:22.895000+00:00,Bug,stuhood,2011-02-05 00:04:17.358000+00:00,2011-07-06 00:55:56.648000+00:00,0,AVRO,,17,AVRO-758,121.0,36,0,Duplicate,957.694576166,758,1,1,1,0,5,2,151 days 00:51:39.290000
Closed,Major,2011-03-12 00:32:53.821000+00:00,New Feature,stuhood,2011-02-04 09:32:23.406000+00:00,2011-02-07 21:21:32.561000+00:00,0,AVRO,stuhood,7,AVRO-757,147.0,56,0,Fixed,1073.71088488,757,1,1,0,1,4,2,3 days 11:49:09.155000
Closed,Major,2011-03-12 00:32:48.473000+00:00,Improvement,cutting,2011-02-01 19:46:24.864000+00:00,2011-02-21 17:22:05.347000+00:00,0,AVRO,cutting,2,AVRO-756,267.0,75,0,Fixed,1073.71094679,756,1,1,0,0,1,2,19 days 21:35:40.483000
Closed,Blocker,2011-03-12 00:32:51.263000+00:00,Bug,xiaoluye,2011-02-01 18:48:45.030000+00:00,2011-02-21 17:20:45.412000+00:00,1,AVRO,cutting,8,AVRO-755,273.0,74,1,Fixed,1073.7109145,755,1,1,1,0,1,2,19 days 22:32:00.382000
Closed,Major,2011-03-12 00:32:50.351000+00:00,Improvement,bruno,2011-02-01 12:15:05.505000+00:00,2011-02-24 22:54:20.374000+00:00,0,AVRO,bruno,1,AVRO-754,470.0,56,1,Fixed,1073.71092505,754,1,1,1,0,1,2,23 days 10:39:14.869000
Closed,Blocker,2011-03-12 00:32:55.190000+00:00,Improvement,scott_carey,2011-02-01 09:07:25.319000+00:00,2011-02-25 00:38:16.168000+00:00,1,AVRO,scott_carey,28,AVRO-753,651.0,40,2,Fixed,1073.71086904,753,1,1,0,0,1,2,23 days 15:30:50.849000
Closed,Minor,2011-03-12 00:32:46.812000+00:00,Improvement,scott_carey,2011-02-01 08:35:36.266000+00:00,2011-02-09 01:38:52.835000+00:00,0,AVRO,scott_carey,6,AVRO-752,308.0,38,0,Fixed,1073.71096602,752,1,1,0,0,1,2,7 days 17:03:16.569000
Closed,Blocker,2011-03-12 00:32:55.350000+00:00,Improvement,dcreager,2011-01-28 17:24:12.684000+00:00,2011-02-25 15:45:15.734000+00:00,0,AVRO,dcreager,6,AVRO-751,972.0,41,0,Fixed,1073.71086721,751,1,0,0,0,4,1,27 days 22:21:03.050000
Closed,Major,2011-03-12 00:32:51.543000+00:00,New Feature,dcreager,2011-01-28 15:51:29.688000+00:00,2011-02-15 15:28:01.378000+00:00,0,AVRO,dcreager,4,AVRO-750,130.0,15,0,Fixed,1073.71091126,750,1,0,0,0,4,1,17 days 23:36:31.690000
Closed,Major,2011-03-12 00:32:52.249000+00:00,Bug,dcreager,2011-01-28 15:38:35.922000+00:00,2011-01-31 12:29:48.323000+00:00,0,AVRO,dcreager,3,AVRO-749,249.0,46,0,Fixed,1073.71090309,749,1,0,0,0,4,1,2 days 20:51:12.401000
Closed,Major,2011-08-12 20:23:46.413000+00:00,Improvement,bruno,2011-01-27 14:11:33.052000+00:00,2011-06-30 19:32:32.501000+00:00,1,AVRO,,5,AVRO-747,2104.0,78,1,Duplicate,919.883887062,747,1,1,1,0,3,1,154 days 05:20:59.449000
Closed,Major,2011-11-01 18:36:08.311000+00:00,Bug,dcreager,2011-01-24 21:21:47.804000+00:00,2011-07-12 20:22:41.988000+00:00,0,AVRO,dcreager,12,AVRO-746,886.0,23,0,Fixed,838.958633083,746,1,0,0,0,0,1,168 days 23:00:54.184000
Closed,Major,2011-03-12 00:32:47.092000+00:00,Bug,dcreager,2011-01-24 16:11:50.645000+00:00,2011-01-24 16:52:45.740000+00:00,0,AVRO,dcreager,1,AVRO-745,311.0,40,0,Fixed,1073.71096278,745,1,0,0,0,0,1,0 days 00:40:55.095000
Closed,Major,2011-03-12 00:32:58.147000+00:00,New Feature,dcreager,2011-01-24 16:09:18.533000+00:00,2011-02-15 15:40:43.642000+00:00,0,AVRO,dcreager,3,AVRO-744,410.0,60,0,Fixed,1073.71083483,744,1,0,0,0,0,1,21 days 23:31:25.109000
Closed,Critical,2011-03-12 00:32:50.732000+00:00,Bug,scott_carey,2011-01-24 07:26:04.470000+00:00,2011-02-07 18:37:57.964000+00:00,0,AVRO,scott_carey,7,AVRO-743,410.0,72,3,Fixed,1073.71092067,743,1,1,1,0,0,1,14 days 11:11:53.494000
Closed,Major,2011-03-12 00:32:49.302000+00:00,Bug,dcreager,2011-01-22 03:21:54.058000+00:00,2011-01-24 12:06:14.169000+00:00,0,AVRO,dcreager,1,AVRO-742,458.0,47,0,Fixed,1073.71093722,742,1,0,0,0,5,1,2 days 08:44:20.111000
Closed,Blocker,2011-03-12 00:32:55.778000+00:00,Bug,cutting,2011-01-20 22:10:28.451000+00:00,2011-01-26 03:45:19.945000+00:00,0,AVRO,,9,AVRO-741,536.0,31,0,Fixed,1073.71086227,741,1,0,0,0,3,1,5 days 05:34:51.494000
Closed,Major,2011-03-12 00:32:49.426000+00:00,Bug,brucem,2011-01-20 11:32:24.005000+00:00,2011-01-20 11:36:55.458000+00:00,0,AVRO,brucem,0,AVRO-740,1595.0,34,0,Fixed,1073.71093578,740,0,0,0,0,3,1,0 days 00:04:31.453000
Closed,Critical,2011-05-06 19:18:37.708000+00:00,Bug,devsarkar,2011-01-19 06:00:56.730000+00:00,2011-03-14 16:59:52.870000+00:00,0,AVRO,,3,AVRO-738,371.0,96,0,Duplicate,1017.9291268,738,1,1,1,0,2,1,54 days 10:58:56.140000
Closed,Major,2011-03-12 00:32:46.410000+00:00,Sub-task,scott_carey,2011-01-18 20:48:36.562000+00:00,2011-01-28 01:05:59.708000+00:00,0,AVRO,scott_carey,28,AVRO-737,437.0,54,0,Fixed,1073.71097069,737,1,1,0,0,1,1,9 days 04:17:23.146000
Closed,Major,2011-03-12 00:32:48.929000+00:00,Bug,mchugh,2011-01-18 19:09:30.838000+00:00,2011-01-24 12:10:49.809000+00:00,0,AVRO,brucem,4,AVRO-736,1497.0,54,0,Fixed,1073.71094153,736,1,0,1,0,1,1,5 days 17:01:18.971000
Closed,Major,2011-03-12 00:32:43.377000+00:00,Bug,h2o,2011-01-14 15:27:19.984000+00:00,2011-01-28 01:12:15.148000+00:00,2,AVRO,scott_carey,5,AVRO-735,1716.0,31,0,Fixed,1073.71100579,735,1,1,1,0,4,1,13 days 09:44:55.164000
Closed,Trivial,2011-03-12 00:32:45.598000+00:00,Improvement,h2o,2011-01-14 14:40:13.218000+00:00,2011-01-14 18:38:39.889000+00:00,0,AVRO,h2o,4,AVRO-734,302.0,43,0,Fixed,1073.71098009,734,1,1,1,0,4,1,0 days 03:58:26.671000
Closed,Critical,2011-03-12 00:32:58.026000+00:00,Bug,h2o,2011-01-14 14:32:55.470000+00:00,2011-01-14 18:45:31.985000+00:00,0,AVRO,scott_carey,9,AVRO-733,433.0,59,0,Fixed,1073.71083625,733,1,1,1,0,4,1,0 days 04:12:36.515000
Closed,Major,2011-03-12 00:32:56.423000+00:00,Improvement,cutting,2011-01-11 21:37:00.631000+00:00,2011-01-12 21:07:01.139000+00:00,0,AVRO,cutting,1,AVRO-731,64.0,47,0,Fixed,1073.71085481,731,1,0,0,0,1,1,0 days 23:30:00.508000
Closed,Major,2011-03-12 00:32:53.683000+00:00,New Feature,cbradford,2011-01-10 04:30:40.290000+00:00,2011-02-19 00:40:26.704000+00:00,0,AVRO,cbradford,10,AVRO-730,246.0,73,1,Fixed,1073.71088652,730,1,1,1,0,0,1,39 days 20:09:46.414000
Closed,Major,2011-03-12 00:32:46.269000+00:00,New Feature,dcreager,2011-01-08 19:34:20.369000+00:00,2011-01-11 18:32:49.921000+00:00,0,AVRO,dcreager,3,AVRO-729,553.0,24,1,Fixed,1073.71097234,729,1,0,0,0,5,1,2 days 22:58:29.552000
Closed,Major,2011-03-12 00:36:41.569000+00:00,Task,cutting,2011-01-08 00:35:55.064000+00:00,2011-01-12 21:07:19.544000+00:00,0,AVRO,cutting,1,AVRO-728,185.0,51,0,Fixed,1073.70824895,728,1,0,0,0,5,1,4 days 20:31:24.480000
Closed,Major,2011-03-12 00:32:47.501000+00:00,Improvement,dcreager,2011-01-05 21:59:27.094000+00:00,2011-01-11 14:57:50.200000+00:00,0,AVRO,dcreager,5,AVRO-727,1501.0,34,1,Fixed,1073.71095808,727,1,0,0,0,2,1,5 days 16:58:23.106000
Closed,Major,2011-07-01 20:37:09.103000+00:00,Improvement,xiaoluye,2011-01-05 21:49:59.223000+00:00,2011-03-07 20:14:02.975000+00:00,0,AVRO,cutting,16,AVRO-726,521.0,110,3,Fixed,1073.7109533,726,1,1,1,0,2,1,60 days 22:24:03.752000
Closed,Minor,2011-03-12 00:32:50.871000+00:00,New Feature,dcreager,2011-01-04 23:10:35.716000+00:00,2011-01-11 14:34:07.706000+00:00,0,AVRO,dcreager,6,AVRO-725,307.0,34,0,Fixed,1073.71091907,725,1,0,0,0,1,1,6 days 15:23:31.990000
Closed,Minor,2011-03-12 00:32:49.641000+00:00,Bug,sgargan,2011-01-02 02:58:33.271000+00:00,2011-01-07 20:43:26.267000+00:00,0,AVRO,sgargan,8,AVRO-723,590.0,73,0,Fixed,1073.71093331,723,1,1,1,0,6,1,5 days 17:44:52.996000
Closed,Minor,2011-03-12 00:32:50.610000+00:00,Bug,sgargan,2010-12-30 00:21:09.143000+00:00,2011-01-07 18:00:05.790000+00:00,0,AVRO,sgargan,8,AVRO-722,511.0,74,0,Fixed,1073.7109221,722,1,1,1,0,3,12,8 days 17:38:56.647000
Closed,Minor,2011-03-12 00:32:47.374000+00:00,Improvement,joecrobak,2010-12-23 18:59:39.827000+00:00,2011-01-07 21:20:05.880000+00:00,0,AVRO,joecrobak,4,AVRO-719,241.0,52,0,Fixed,1073.71095956,719,1,1,1,0,3,12,15 days 02:20:26.053000
Closed,Major,2011-03-12 00:32:48.342000+00:00,Bug,cwsteinbach,2010-12-23 08:12:44.937000+00:00,2010-12-29 21:29:38.054000+00:00,0,AVRO,cwsteinbach,2,AVRO-718,152.0,27,0,Fixed,1073.71094837,718,2,0,0,0,3,12,6 days 13:16:53.117000
Closed,Major,2011-03-12 00:32:57.720000+00:00,Bug,joecrobak,2010-12-21 20:14:32.745000+00:00,2011-01-04 22:28:58.880000+00:00,0,AVRO,joecrobak,6,AVRO-717,2200.0,63,0,Fixed,1073.71083981,717,1,1,1,0,1,12,14 days 02:14:26.135000
Closed,Blocker,2011-03-12 00:32:50.211000+00:00,Task,scott_carey,2010-12-17 01:20:33.481000+00:00,2011-02-01 19:25:30.282000+00:00,0,AVRO,scott_carey,20,AVRO-716,361.0,60,0,Fixed,1073.71092674,716,2,1,0,0,4,12,46 days 18:04:56.801000
Closed,Major,2011-03-12 00:32:53.111000+00:00,Task,scott_carey,2010-12-17 01:14:07.014000+00:00,2011-01-28 05:30:56.071000+00:00,0,AVRO,scott_carey,2,AVRO-714,278.0,29,1,Fixed,1073.71089316,714,2,1,0,0,4,12,42 days 04:16:49.057000
Closed,Major,2012-11-09 15:59:19.911000+00:00,Bug,jkreps,2010-12-15 21:54:54.950000+00:00,2010-12-16 21:57:59.872000+00:00,0,AVRO,jkreps,2,AVRO-713,174.0,47,0,Fixed,1073.71087063,713,1,1,1,0,2,12,1 days 00:03:04.922000
Closed,Blocker,2011-03-12 00:32:46.133000+00:00,Improvement,thiru_mg,2010-12-13 16:47:03.243000+00:00,2011-02-20 18:25:24.745000+00:00,0,AVRO,thiru_mg,7,AVRO-711,62.0,32,0,Fixed,1073.71097394,711,1,0,1,0,0,12,69 days 01:38:21.502000
